#DATETIME,RTC_TEMP_C,TEMP_C,HUMID_RH,CO2_PPM
1410660610,2014-09-14 02:10:10,19.50,17.28,59.19,841
1410660611,2014-09-14 02:10:11,19.50,17.24,59.11,843
1410660613,2014-09-14 02:10:13,19.50,17.20,59.22,820
1410660614,2014-09-14 02:10:14,19.50,17.16,59.51,827
1410660616,2014-09-14 02:10:16,19.50,17.14,60.06,847
1410660617,2014-09-14 02:10:17,19.50,17.10,60.51,866
1410660619,2014-09-14 02:10:19,19.50,17.06,60.89,871
1410660621,2014-09-14 02:10:21,19.50,17.01,61.00,890
1410660622,2014-09-14 02:10:22,19.50,16.95,60.86,897
1410660624,2014-09-14 02:10:24,19.50,16.92,61.06,887
1410660625,2014-09-14 02:10:25,19.50,16.89,61.41,895
1410660627,2014-09-14 02:10:27,19.50,16.85,61.57,871
1410660628,2014-09-14 02:10:28,19.50,16.81,61.78,897
1410660630,2014-09-14 02:10:30,19.50,16.78,61.95,900
1410660631,2014-09-14 02:10:31,19.50,16.75,62.06,890
1410660633,2014-09-14 02:10:33,19.50,16.72,62.21,908
1410660634,2014-09-14 02:10:34,19.50,16.67,62.47,898
1410660636,2014-09-14 02:10:36,19.50,16.64,62.63,904
1410660638,2014-09-14 02:10:38,19.50,16.61,62.81,915
1410660639,2014-09-14 02:10:39,19.50,16.58,62.95,921
1410660641,2014-09-14 02:10:41,19.50,16.55,63.12,912
1410660642,2014-09-14 02:10:42,19.50,16.51,63.24,901
1410660644,2014-09-14 02:10:44,19.50,16.48,63.35,922
1410660645,2014-09-14 02:10:45,19.50,16.45,63.53,940
1410660647,2014-09-14 02:10:47,19.50,16.43,63.73,952
1410660648,2014-09-14 02:10:48,19.50,16.39,63.92,959
1410660650,2014-09-14 02:10:50,19.50,16.35,63.84,953
1410660651,2014-09-14 02:10:51,19.50,16.32,63.69,972
1410660653,2014-09-14 02:10:53,19.50,16.29,63.53,979
1410660655,2014-09-14 02:10:55,19.50,16.27,63.41,976
1410660656,2014-09-14 02:10:56,19.50,16.25,63.36,973
1410660658,2014-09-14 02:10:58,19.50,16.21,63.21,981
1410660659,2014-09-14 02:10:59,19.50,16.19,63.05,976
1410660661,2014-09-14 02:11:01,19.50,16.17,62.87,970
1410660662,2014-09-14 02:11:02,19.50,16.14,62.67,958
1410660664,2014-09-14 02:11:04,19.50,16.13,62.41,970
1410660665,2014-09-14 02:11:05,19.50,16.10,62.24,981
1410660667,2014-09-14 02:11:07,19.50,16.07,62.24,990
1410660669,2014-09-14 02:11:09,19.50,16.04,62.36,1022
1410660670,2014-09-14 02:11:10,19.50,16.03,62.41,1053
1410660672,2014-09-14 02:11:12,19.50,16.00,62.56,1093
1410660673,2014-09-14 02:11:13,19.25,15.97,62.70,1104
1410660675,2014-09-14 02:11:15,19.25,15.95,62.95,1110
1410660676,2014-09-14 02:11:16,19.25,15.95,63.70,1104
1410660678,2014-09-14 02:11:18,19.25,15.96,66.17,1109
1410660679,2014-09-14 02:11:19,19.25,15.97,68.77,1099
1410660681,2014-09-14 02:11:21,19.25,15.98,72.14,1099
1410660682,2014-09-14 02:11:22,19.25,15.96,73.99,1112
1410660684,2014-09-14 02:11:24,19.25,15.97,75.12,1132
1410660686,2014-09-14 02:11:26,19.25,15.98,76.73,1164
1410660687,2014-09-14 02:11:27,19.25,15.99,78.34,1196
1410660689,2014-09-14 02:11:29,19.25,16.00,80.04,1211
1410660690,2014-09-14 02:11:30,19.25,16.03,81.49,1232
1410660692,2014-09-14 02:11:32,19.25,16.05,82.83,1241
1410660693,2014-09-14 02:11:33,19.25,16.08,83.87,1246
1410660695,2014-09-14 02:11:35,19.25,16.08,84.55,1248
1410660696,2014-09-14 02:11:36,19.25,16.11,84.91,1263
1410660698,2014-09-14 02:11:38,19.25,16.14,85.44,1269
1410660699,2014-09-14 02:11:39,19.25,16.15,85.77,1280
1410660701,2014-09-14 02:11:41,19.25,16.17,85.83,1283
1410660703,2014-09-14 02:11:43,19.25,16.19,85.85,1302
1410660704,2014-09-14 02:11:44,19.25,16.22,85.85,1318
1410660706,2014-09-14 02:11:46,19.25,16.25,85.83,1323
1410660707,2014-09-14 02:11:47,19.25,16.28,85.80,1338
1410660709,2014-09-14 02:11:49,19.25,16.31,85.75,1347
1410660710,2014-09-14 02:11:50,19.25,16.33,85.70,1368
1410660712,2014-09-14 02:11:52,19.25,16.36,85.64,1382
1410660713,2014-09-14 02:11:53,19.25,16.40,85.56,1404
1410660715,2014-09-14 02:11:55,19.25,16.43,85.53,1415
1410660716,2014-09-14 02:11:56,19.25,16.46,85.55,1437
1410660718,2014-09-14 02:11:58,19.25,16.49,85.51,1448
1410660720,2014-09-14 02:12:00,19.25,16.52,85.49,1483
1410660721,2014-09-14 02:12:01,19.25,16.58,85.46,1519
1410660723,2014-09-14 02:12:03,19.25,16.61,85.44,1538
1410660724,2014-09-14 02:12:04,19.25,16.64,85.42,1575
1410660726,2014-09-14 02:12:06,19.25,16.66,85.37,1593
1410660727,2014-09-14 02:12:07,19.25,16.71,85.29,1620
1410660729,2014-09-14 02:12:09,19.25,16.74,85.17,1635
1410660730,2014-09-14 02:12:10,19.25,16.76,85.06,1641
1410660732,2014-09-14 02:12:12,19.25,16.80,85.00,1654
1410660734,2014-09-14 02:12:14,19.25,16.82,84.88,1668
1410660735,2014-09-14 02:12:15,19.25,16.87,84.77,1675
1410660737,2014-09-14 02:12:17,19.25,16.91,84.69,1678
1410660738,2014-09-14 02:12:18,19.75,16.96,84.66,1683
1410660740,2014-09-14 02:12:20,19.75,17.00,84.64,1682
1410660741,2014-09-14 02:12:21,19.75,17.03,84.62,1687
1410660743,2014-09-14 02:12:23,19.75,17.07,84.59,1683
1410660744,2014-09-14 02:12:24,19.75,17.10,84.43,1679
1410660746,2014-09-14 02:12:26,19.75,17.05,83.20,1678
1410660747,2014-09-14 02:12:27,19.75,17.02,78.88,1686
1410660749,2014-09-14 02:12:29,19.75,17.02,74.70,1669
1410660751,2014-09-14 02:12:31,19.75,17.00,71.23,1653
1410660752,2014-09-14 02:12:32,19.75,17.01,68.11,1651
1410660754,2014-09-14 02:12:34,19.75,17.00,65.94,1641
1410660755,2014-09-14 02:12:35,19.75,16.95,63.78,1599
1410660757,2014-09-14 02:12:37,19.75,16.90,61.83,1540
1410660758,2014-09-14 02:12:38,19.75,16.85,60.23,1517
1410660760,2014-09-14 02:12:40,19.75,16.81,59.28,1487
1410660761,2014-09-14 02:12:41,19.75,16.74,58.54,1472
1410660763,2014-09-14 02:12:43,19.75,16.66,58.15,1429
1410660764,2014-09-14 02:12:44,19.75,16.64,57.92,1419
1410660766,2014-09-14 02:12:46,19.75,16.58,57.72,1405
1410660768,2014-09-14 02:12:48,19.75,16.55,57.72,1396
1410660769,2014-09-14 02:12:49,19.75,16.47,57.92,1397
1410660771,2014-09-14 02:12:51,19.75,16.45,58.20,1404
1410660772,2014-09-14 02:12:52,19.75,16.39,58.21,1353
1410660774,2014-09-14 02:12:54,19.75,16.34,58.01,1332
1410660775,2014-09-14 02:12:55,19.75,16.30,57.70,1325
1410660777,2014-09-14 02:12:57,19.75,16.22,57.53,1323
1410660778,2014-09-14 02:12:58,19.75,16.16,57.56,1303
1410660780,2014-09-14 02:13:00,19.75,16.11,57.76,1304
